,news_id,general_category,title,abstract
387,N32032,baseball,Black Sox scandal: Little-known Philadelphian and meaningless Phillies game helped break open the World Series fix 100 years ago,"The 1919 baseball season in Philadelphia, like so many others, passed uneventfully. The Phillies and A's both finished last, a combined 99 ½ games behind the league champions. Together, they drew fewer than half-a-million fans. A year later, however, when the foul scent of scandal caused journalists and an Illinois grand jury to re-examine the conclusion to that season, Philadelphia found ..."
388,N62444,football,Kelechi Osemele says he's having shoulder surgery Friday whether Jets approve or not,No abstract available
389,N5406,football,Top 4 reasons you cannot trust the College Football Playoff rankings yet,"The College Football Playoff rankings is a compelling TV show, but there is no reason to pay attention to the standings until the final week"
390,N64961,baseball,Column: Are the White Sox and Cubs heading in opposite directions? This offseason could be a turning point for both teams.,"The perception that the White Sox are a team on the rise and that the Cubs are heading in the opposite direction was perhaps inevitable. Whether that perception is based in reality is debatable. It's true the Sox have several young players whose stock appears to be climbing, including Yoan Moncada, Tim Anderson, Lucas Giolito, Eloy Jimenez and Luis Robert. And it's also accurate to say the ..."
391,N52795,football,We've added a new Panthers reporter; Vegas likes Kyle Allen over Cam Newton in 2020,"There's a moment just before a football game kicks off. It's hardly thought of. Kickoffs have become so routine. But that moment, when everyone trots on the field and awaits the start of the game. Just before the ball is kicked. That's always been my favorite. What seems so simple, has represented so much to me. Who knows what we'll be talking about after 60 minutes of football? Will ..."
392,N45835,golf,Column: Griffin values free golf lesson from a caring pro,Steve Prater can recall only one time in more than 30 years as a PGA professional that he refused payment for a golf lesson.
393,N20470,football,"Mario Addison back with ""mixed emotions"" after death of brother","The Panthers gave defensive end Mario Addison some space, letting their leading pass-rusher skip last week's game to be with his family in Alabama after the death of his brother. Addison's back to work this week, but he admitted the emotional wounds haven't healed and probably won't for some time. ""I'm fair. I always say [more]"
394,N5415,football,Report: NFL will no longer provide list of personnel who'll attend Colin Kaepernick workout,"Additionally, a number of teams have contact Kaepernick's to preemptively apologize for not being in attendance this weekend, noting they were confused by the timing of the workout."
395,N42908,football,"Tagovailoa, No. 1 Tide roll past No. 24 Texas A&M","Tagovailoa, No. 1 Tide roll past No. 24 Texas A&M"
396,N25930,football,Furman runs past Western Carolina,"The Paladins rush for 296 yards, reclaim a share of Southern Conference lead"
397,N50927,baseball,Astros fans adjust travel for ALCS Game 4 rainout,"Rain forced Astros fans to change travel and hotel reservations booked around Game 4 of the American League Championship Series versus the New York Yankees in the Bronx. Major League Baseball postponed the game because of heavy rain. Now the Astros and Yankees will play Thursday and Friday in New York. Then, if necessary, they'll return to Houston for games 6 and 7 on Saturday and Sunday. Some fans found themselves in a pickle: stay and spend..."
398,N60845,baseball,Red Sox: Boston releases knuckleballer Steven Wright,"Steven Wright was suspended for 95 games over the last three seasons. He appeared in just 31. More than his projected arbitration award per MLB Trade Rumors, the right-handed knuckleballer's frequent absences due to disciplinary issues and injury have ended his Red Sox career. Wright was released by Boston on Friday afternoon. He was due a likely $1.5 million for 2020 and was thought to be in ..."
399,N47687,basketball,Video emerges of Rockets fan punching Pelicans assistant coach,A television station obtained video showing a fan at Toyota Center punching New Orleans Pelicans assistant coach Joe Boylan.
400,N37256,football,"North Texas QB throws 7 TDs, shows up to press conference in giant inflatable T-Rex costume","There's truly only one way to celebrate throwing seven touchdowns in a blowout victory, and Mason Fine played it perfectly."
401,N16900,hockey,"Zach Senyshyn Injury: Bruins RW Out About Four Weeks, Trent Frederic Recalled",https://www.dailymotion.com/embed/video/x nygu Zach Senyshyn was getting his first extended look at the NHL level but it now has been cut short. Boston Bruins general mangaer Don Sweeney announced Thursday that
402,N31304,football,"Yardbarker's Week 8 NFL picks, game previews","Only two games in Week 8 match teams with winning records, but both are intriguing. Do the Chiefs have a chance in Green Bay without Patrick Mahomes? Can Carolina knock off San Francisco? Yardbarker's Chris Mueller previews all games."
403,N38192,football,49ers defensive guru Robert Saleh: 'Peaceful giant' who preaches violence,"Robert Saleh's uber-intense sideline celebration last week launched endless tweets, memes and GIFs … and two disparate opinions. There are those who say the 49ers defensive coordinator is mild-mannered and his outpouring of screaming, flexing and air-punching that punctuated a goal-line stand in a 20-7 win against the Rams was completely out of character. ""I was like, 'What the heck?'"" said Saleh's older brother, David, laughing. ""Even our dad..."
404,N38795,misc,Student arrested in dorm shooting death,"NASHVILLE, Tenn. (AP)   Nashville police have arrested a Tennessee State University student in the shooting death of another student inside a campus dorm. Police said in a statement on Twitter that 18-year-old George Wells Jr. was charged on Wednesday with reckless homicide in the death of 19-year-old Rickey B. Scott. Police say both men lived at the dorm where Scott was found unconscious on Sunday. He died later that day at a medical center...."
405,N24271,football,Iowa high school football: Final 2019 stat leaders enter all-time record books,The Register's Cody Goodwin lists out Iowa's statistical leaders for the 2019 season.
406,N56503,basketball,"Fans plan to give out pro-Hong Kong t-shirts at Lakers, Raptors opening nights",This isn't going away any time soon.
407,N13296,football,Everything there is to know about N'Keal Harry's potential return,"N'Keal Harry has been practicing with the Patriots for two weeks now and is eligible to play in Sunday's game after being on injured reserve since the start of the season. Although he isn't officially on the roster, there's a spot open for him following the release of Eric Tomlinson on Tuesday. If Harry isn't activated to the roster by next Tuesday, then he would revert back to IR. So, he doesn't necessarily have to be on the active roster for..."
408,N12738,baseball,"'Dead' baseball becoming real question for Yankees, Astros","NEW YORK -- Astros manager A.J. Hinch watched Didi Gregorius' fly ball soar high into the air toward right field. Hinch thought it was going out. But a step away from the wall, Josh Reddick caught it. A mere foot, maybe two, separated Gregorius from a go-ahead, three-run home run -- one that would have had serious influence Game 3 of the ALCS at Yankee Stadium, which the Yankees eventually ..."
409,N11731,football,Dallas Cowboys fan rooting guide for Week 8 NFL action,Here's what we're looking for as Cowboys Nation.
410,N17448,football,"Paul Finebaum on Harvey Updyke Jr. call: ""When the tree poisoner called in, we didn't know it was him until we were talking to him""","On Friday, Paul Finebaum hosted his SEC Network/radio show from the University of Alabama's Tuscaloosa campus ahead of Saturday's LSU-Alabama game, and one of the calls he took was from infamous Alabama fan Harvey Updyke Jr., the man convicted of a Class C felony for poisoning Auburn's famed Toomer's Corner trees back in 2010 and revealing Read more... The post Paul Finebaum on Harvey Updyke Jr. call: ""When the tree poisoner called in, we didn't..."
411,N44754,football,"Eagles' Shareef Miller reacts to Genard Avery trade, social media criticism | Here's how the rookie is improving behind the scenes","PHILADELPHIA -- Shareef Miller played the first two regular-season snaps of his career during the Eagles' Week 8 win over the Buffalo Bills, but he may need to wait a while before his next opportunity. One day after experiencing his first NFL regular-season action, Miller was knocked down the depth chart by a trade. The Eagles acquired second-year defensive end Genard Avery from the Cleveland ..."
412,N29737,racing,Ganassi honored with exhibition at Petersen Automotive Museum,"Chip Ganassi Racing: Fast Tracks to Success, 30th Anniversary Tribute will open at Los Angeles' Petersen Automotive Museum in December, honoring the modern-day legend's IndyCar, IMSA and NASCAR triumphs."
413,N47121,football,Watch: Dolphins pull off trickery with fake punt against Redskins,"The Dolphins have had very few highlights this season, but this well-executed fake punt against the Redskins was one of them."
414,N52581,football,"With many Vikings fans in town, Chiefs fans showed their ""Arrowhead Pride""","Some are upset so many Vikings fans were in the stadium, but it's just one of the ways the game is evolving"
415,N56374,football,"Unbeaten, but bruised, the Patriots deserve a break","FOXBORO   The starting left tackle is a no-name. The wide receiving corps features two undrafted rookies. There are no healthy fullbacks. Are these the problems of the hapless Dolphins? The bumbling Bengals? Maybe the woeful Washington Redskins? Nope. These are the challenges facing the unbeaten, defending Super Bowl champion New England Patriots. That's the Patriots, who've outscored six foes ..."
416,N22198,basketball,"For Spurs' DeMar DeRozan, it's play for pay","DeMar DeRozan's second season in San Antonio did not begin the way he might have scripted it. For the first 39 minutes and 52 seconds of the Spurs' 120-111 season-opening victory over New York on Wednesday, DeRozan had logged as many made field goals as Tim Duncan. That would have been quite the accomplishment in 2006. Not so much in 2019, with Duncan in street clothes as an assistant coach. All along, through misfire after misfire, DeRozan kept..."
417,N2322,football,Anyone up for an RKO out of nowhere?,"That sucked, but the 49ers still won eight games."
418,N51520,basketball,"LeBron James isn't about load management: 'LeBron's healthy, Lebron'll play'",No abstract available
419,N2711,basketball,Rouse goes distance to knock Georgetown out of volleyball playoffs,"CEDAR PARK - Even after Rouse cruised to easy wins in the first two sets against Georgetown, players and coaches on both benches seemed to sense an undeniable truth. Nothing comes easy in the third round of the playoffs, especially between two of the top Class 5A programs in the Austin area. Rouse survived a stirring Georgetown rally to capture a 25-18, 25-17, 23-25, 20-25, 15-7 win Tuesday at ..."
420,N53382,golf,Watch Phil Mickelson come THIS close to making a hole-in-one on a par 4,Phil Mickelson is 11 shots off Justin Thomas' lead heading into Day 3 at the CJ Cup. But the 49-year-old was the owner of the shot of the day in Round 2.
421,N11755,baseball,Day 2: The money will be spent,Five new additions bolster the White Sox roster ... and there may be more coming
422,N22676,football,Scott Fowler: Cam Newton shouldn't play another game in a Panthers uniform -- and that's hard to say,"Goodbyes are never easy. But for the Carolina Panthers and Cam Newton, a breakup is -- and should be -- coming. It pains me to say this, because Newton has entertained us all for nine years. But I think we've already seen the last two games of Newton's career with Carolina. They were the first two of this 2019 season, when he was a shadow of himself, playing on a bum foot in two home ..."
423,N60716,football,Tampa Bay's 2016 draft is officially an abject failure,This is just gross.
424,N57909,basketball,Lakers' LeBron James disses heckler during game in Chicago,Lakers' LeBron James disses heckler
425,N36312,football,Danica Patrick shared a sweet message congratulating Aaron Rodgers on perfect game,"Like just about everyone else, Danica was pretty impressed by Aaron Rodgers' Week 7 performance."
426,N45378,basketball,Porzingis has 1 regret after messy divorce from Knicks,"The divorce from the Knicks ""wasn't ideal,"" according to Kristaps Porzingis."
427,N45202,football,Houston tackle Josh Jones to participate in Senior Bowl,"Houston left tackle Josh Jones has accepted an invitation to play in the Senior Bowl. ON TEXAS SPORTS NATION: Cougars insider - Dana Holgorsen says UH will be back on top 'as soon as possible' The Senior Bowl, a college football all-star game that showcases some of the top seniorNFL Draft prospects, will be held Jan. 25 in Mobile, Ala. Players on the North and South rosters receive weeklong on-field instruction from NFL teams. Jones is the fifth..."
428,N26959,basketball,Missing 12-year-old found,UPDATE: Charles has been found safe and he is okay. Manatee County deputies are looking for a 12-year-old who hasn't been home since Saturday morning. Deputies said Charles Leboeuf left home at around 7 a.m. without telling his parents and hasn't been heard from since. His family told investigators he has medical issues but doesn't take medication for them. Deputies said his family told them he has run away before but has never stayed gone this...
429,N17120,football,Quintez Cephus and downfield passing game catch fire on key touchdown drive,"The running game was still No. 1, but Quintez Cephus   particularly on two long receptions on the same drive   gave a lift in the air attack."
430,N29871,football,Dueling picks for Cardinals vs. Buccaneers in Week 10,No abstract available
431,N32307,football,NFL trade deadline rumors and news: What the Redskins want for Trent Williams,"CLEVELAND, Ohio -- The NFL trade deadline is just hours away as teams have until 4 p.m. to either acquire players for the present or draft picks for the future. Activity around the deadline has ramped up much more so in recent years, meaning there's a lot to follow both with the Browns and throughout the NFL. Here's a look at the latest NFL trade rumors and news. Also, read what Ellis L. ..."
432,N12345,football,2 winners and numerous losers in Bengals' loss to Ravens,"Despite the change, it was another embarrassing performance by the Bengals against their division rival."
433,N28938,baseball,Report: Slugger Marcell Ozuna 'very unlikely' to accept qualifying offer from Cardinals,"Ozuna was seen as one of the few players who could consider accepting the one-year deal, but reports suggest there is a robust market for Ozuna's services."
434,N10830,basketball,ASK IRA: Could case be made for James Johnson as missing piece?,"Q: I really hope James Johnson is repentant and eventually comes out of the doghouse because he definitely could have helped against the Timberwolves, big time. I hope he sees that if he's sitting at home watching the game. They could have won with him there. If we're going to use forwards to play point guard, then James Johnson would be better at point guard then Justise Winslow. Johnson is ..."
435,N46346,football,"With season halfway over, let's take a look at playoff picture",No abstract available
436,N51504,basketball,Iowa state volleyball tournament: Ankeny falls to No. 1 Cedar Falls in Class 5A semifinals,Cedar Falls looked every bit like a team that's about to play in its fourth consecutive 5A title match. It racked up 60 kills on 121 attempts.
437,N3928,basketball,KU beats UNC Greensboro in home opener 74-62; Jalen Wilson breaks ankle in victory,"Kansas freshman wing Jalen Wilson, who had just entered Friday's KU-UNC Greensboro game, ran from the top of the key to the southwest corner of James Naismith court, making himself available for a possible pass. Not involved in the play -- one developing with KU leading 17-16 with 8:41 left in the initial half -- he stood in front of the the Spartans' bench, then raised his right hand ..."
438,N23712,golf,Li beats Lefty by seven strokes 10 years after taking amazing photo with him,"While in town to play the WGC-HSBC Champions 10 years ago, Phil Mickelson met Haotong Li, then a junior golfer, and posed for an incredible photo that was tweeted out by the PGA Tour on Thursday."
439,N55367,baseball,Free agent Zack Wheeler reportedly has interest from three teams,There is some belief that Wheeler could become the consensus third-best starter on the market behind Gerrit Cole and Stephen Strasburg.
440,N24431,football,Saints defense looking more dominant by the week,"NEW ORLEANS (AP)   With Drew Brees sidelined, the defense has become the must-see unit for the New Orleans Saints. That's lowered pressure on a Saints offense operating without their record-setting quarterback, and offensive tackle Terron Armstead is loving every minute of it. ""I just see those guys locked in, focused on the small things,"" Armstead said a day after New Orleans limited Jacksonville to two field goals in a 13-6 road victory ...."
441,N8079,basketball,Shocking Evansville loss leaves Kentucky basketball asking familiar questions,Kentucky coach John Calipari wondered before the season if his team was physical enough. A shocking loss to Evansville adds to those doubts.
442,N48222,basketball,Bucks have done everything right to keep Giannis for good,"Though Giannis Antetokounmpo doesn't want to talk about his supermax extension right now, the Bucks have done everything right so far."
443,N39915,basketball,Pop goes off on Trump after Spurs' preseason finale Friday night,"Spurs head coach Gregg Popovich was talking to reporters about the Silver and Black's preseason finale Friday night at the AT&T Center when he suddenly changed gears and lit into President Trump. Popovich has been an outspoken critic of Trump and his administration for the better part of three years. He didn't mention Trump by name Friday night, but it was obvious who he was talking about. Popovich took only three questions   and gave brief..."
444,N12593,baseball,Will Christian Yelich still win N.L. MVP despite late-season injury?,Yahoo Sports MLB writer Mike Oz breaks down the finalists for A.L. and N.L. MVP Awards for the 2019 season.
445,N38066,football,Eagles vs. Bears Week 9 game preview and predictions,How are you feeling?
446,N64912,football,The 50 best helmets in college football,"Other than perhaps a baseball cap, there is nothing more iconic in sports than a football helmet. This is especially true when it comes to college football."
447,N14585,hockey,"John Tavares scores in OT, Maple Leafs top Golden Knights",TORONTO (AP) John Tavares spoiled Malcolm Subban's homecoming.
448,N53273,football,Film Room: Ben Banogu stands out in expanded role,Banogu was very impressive this past weekend
449,N44997,basketball,"Michigan basketball survives first test, rallies past Creighton, 79-69","Isaiah Livers had 22 points for Michigan basketball, leading Juwan Howard's Wolverines to a nice win over Creighton"
450,N59545,football,Top takeaways from Sunday's Week 8 NFL action,A statement from the 49ers and questionable decisions from the Broncos and Bears highlight the top takeaways from Week 8 in the NFL.
451,N55517,basketball,Jenna Schroeder becomes 4th woman on NBA referee staff,"Jenna Schroeder was an aggressive player in college, fouling out in two of her first three games as a guard at Saginaw Valley State and even picking up a technical foul for a colorful comment."
452,N62807,misc,Memphis Zoo reviewing gun policy after 'accidental' shooting,"MEMPHIS, Tenn. (AP)   A man who authorities say accidentally shot himself at the Memphis Zoo in Tennessee has prompted zoo officials to review their weapons policy. News outlets report the man shot himself in the leg while he was entering the zoo Tuesday. Memphis Zoo Chief Marketing Officer Nick Harmeier says the man was reaching into his pocket for his ID but instead knocked into the gun which went off in his pocket. Harmeier says patrons are..."
453,N56267,golf,Rain pushes PGA Tour Champions' final round to Monday,"RICHMOND, Va. (AP) Heavy rain forecast to last throughout the day forced the postponement of the third round of the PGA Tour Champions event on Sunday."
454,N19085,football,Tom Brady continues to rave about Mohamed Sanu,"Ever since Mohamed Sanu was traded to the Patriots a few weeks ago, Tom Brady has raved about him. And it continued on the Patriots bye week when Brady was a guest on Patriots All-Access. ""Every team has nuances,"" Brady said."" ""I certainly have a way that I like the receivers to play, so it's hard to get someone up to speed in a very short period of time. But he's done everything we could expect and more. Him having the targets the other night,..."
455,N44143,golf,Watch: McIlroy's playoff birdie to win in China,Watch Rory McIlroy take down the par-5 18th at Sheshan International and walk off its green with the WGC-HSBC title.
456,N61202,hockey,David Pastrnak's Point Streak Ends At 13 Games After NHL Scoring Change,https://www.dailymotion.com/embed/video/x nsrai As if suffering their worst lost of the season wasn't bad enough the Boston Bruins were dealt some insult to injury Saturday morning. In the second period of
457,N8626,football,"In year eight, Russell Wilson makes a case for MVP","Seahawks quarterback Russell Wilson wants to win games not individual awards. Still, it's impossible not to notice the building buzz for MVP, especially in light of his stellar start to the season. So why is Wilson off to the best start of his career, with 14 touchdowns, no picks, and a passer rating of 124.7 [more]"
458,N63439,football,A Dolphins player no one is talking about who could torture the Steelers in Week 8,"The Pittsburgh Steelers are heavy favorites in Week 8 vs. the Miami Dolphins, but there is one offensive player who could hurt the Steelers' chances of winning."
459,N38479,football,Rally Carr: Raiders' 4th-quarter comebacks since 2014,"Before the Raiders' offense took the field late in the fourth quarter Thursday, down by four points to the Chargers, quarterback Derek Carr shared a thought with center Rodney Hudson. ""I literally looked at him and said, 'Rodney, just like every time,'"" Carr later recalled. The ensuing 75-yard drive, capped by Josh Jacobs' winning 18-yard touchdown run, did have a ring of familiarity. The Raiders' 26-24 win over the Chargers included Carr's 18th..."
460,N33475,golf,"International Team captain Ernie Els goes for players on form and one, Jason Day, searching for his form","Sungjae Im, Joaquin Niemann, Adam Hadwin and a struggling Jason Day are International Team Captain Ernie Els' Presidents Cup picks"
461,N13247,golf,"McIlroy first, Woods last in Japan Skins betting odds","Rory McIlroy is listed as a betting favorite for Monday's Japan Skins exhibition, while reigning Masters champ Tiger Woods is listed with the highest odds."
462,N22571,football,"The Crow's Nest: A last laugh, a new guard, and the playoffs",Web links on the Buccaneers.
463,N63088,soccer,Atlanta United vs. New England: 5 things to watch in MLS playoffs first round,"As odd as it may seem, Atlanta United's season will come down to getting a result against mysterious New England in Saturday's single-elimination playoff game at Mercedes-Benz Stadium."
464,N24712,misc,Chase ends with man crashing in to house in western Rowan County,No abstract available
465,N38596,hockey,"Game thread: Red Wings plowed by Predators, 6-1","Skidding Detroit Red Wings host Nashville Predators, the team they defeated 5-3 to open the season"
466,N35568,misc,Rockets vs. Thunder game thread,The Rockets look to start a win streak tonight.
467,N5449,football,Bucs' Jason Pierre-Paul attempts another comeback,"TAMPAJason Pierre-Paul has something to say to anyone who doubted he could come back from a cervical fracture in his neck to play in the NFL again. ""Not a lot of people come back from blowing off their hand, too,'' said Pierre-Paul, who lost several fingers in a July 4 fireworks accident in 2015. The Bucs Pro Bowl pass rusher, who had 12.5 sacks last season, returned to football activities for ..."
468,N63090,basketball,Landry Shamet Has a Grade 2 Left Ankle Sprain; Timetable for Return Uncertain,"The Clippers starting shooting guard left last night's game against the Raptors on crutches after injuring his ankle, and we now know that he suffered a Grade 2 sprain."
469,N3845,baseball,Pirates to exercise SP Chris Archer's 2020 option,Pittsburgh could have paid Archer a $1.75M buyout but will now have him locked in for the upcoming season.
470,N3565,football,Wolverines in the NFL: Top performances from Week 8,"Below are notable performances from former Michigan players in Week 8 of the NFL season. Miami Dolphins DE Taco Charlton The 2017 first-round pick has found a home in Miami. In Monday's 27-14 loss to the Pittsburgh Steelers, Charlton recorded his fourth sack in five games with the Dolphins. He also had had a forced fumble. Charlton was claimed on waivers from the Dallas Cowboys earlier this ..."
471,N40903,football,"Football: Tuckahoe back on top in Class D, but MVP facing one-game suspension","Behind key plays by Justin Lee and Draz Prorokovic, Tuckahoe beat Haldane to win the Section 1 Class D football championship at Mahopac High School."
472,N21072,football,Colts drop a spot in NFL power rankings after loss to Dolphins,No abstract available
473,N46988,football,"For Cleveland Browns, the post-bye schedule is not as easy as originally thought","CLEVELAND, Ohio -- There isn't a Browns player in the Cleveland locker room who expected a 2-4 record entering their Week 7 bye. There are those who predicted only four losses all season. Although 12-4 is technically still in play, this isn't the start many fans anticipated. Whether it's with coworkers, or in the barbershop, the bar or amongst family, a common refrain amongst anyone that cares ..."
474,N11123,soccer,Austin FC announces $45M training facility in northeast Austin,"AUSTIN (Talk1370.com) -- Austin's first professional sports team will open a multi-million dollar training facility in northeast Austin. Austin FC officials announced Wednesday morning that the team will build its St. David's Performance Center at the Parmer Pond, just east of Interstate 35 on Parmer Lane. The 23-acre complex is expected to cost $45 million, and is just minutes from the team's $250 million stadium being constructed at McKalla..."
475,N58827,basketball,"Somehow, a full 100 percent of fans are confident in the Suns' direction after two weeks",You guys are getting out of hand.
476,N580,basketball,Golden Gophers' Curry suffers season-ending knee injury,No abstract available
477,N24167,football,Chiefs fans celebrate Patrick Mahomes' return with a bunch of fun memes,"It's less than seven weeks until Christmas, but Chiefs fans got a nice present on Friday. Chiefs coach Andy Reid announced that quarterback Patrick Mahomes, whose kneecap was dislocated in a game last month in Denver, will start Sunday against the Titans. Mahomes missed two starts, during which the Chiefs went 1-1, and fans greeted the news enthusiastically. Many used memes to share ..."
478,N9806,football,Auburn coach Gus Malzahn on open Arkansas job: 'Nothing's changed',"I love Auburn, like I have said in the past. I love my players. We've got a bright future here. Nothing's changed."
479,N20650,football,Harry Hiestand clarifies why Bears switched Cody Whitehair and James Daniels,"Following Sunday's win over the Detroit Lions, Chicago Bears head coach Matt Nagy didn't provide any clarification as to why they decided to switch Cody Whitehair back to center and push James Daniels back to left guard. But when offensive line coach Harry Hiestand met with the media Monday, he provided as much context as we're likely to get publicly. While Nagy nor Hiestand would blame Daniels for the offensive line's struggles this season,..."
480,N43956,golf,Monday Scramble: Big names are back as Tour readies for Asian swing,The PGA Tour's fall season ramps up as it heads to Asia and some big-name players return after significant time off.
481,N1378,basketball,"Kings won't pick up 2020-21 options on Giles, Swanigan","The Kings have declined two of their rookie-scale options, meaning former No."
482,N51211,basketball,"Cats are #1, Cards #4 in AP Poll",No abstract available
483,N7660,golf,"Ai Suzuki, a star in Japan, wins her first LPGA Tour event at the TOTO Japan Classic","Japan's Ai Suzuki proved unstoppable at the TOTO Japan Classic, winning by three to become the third non-member of the LPGA Tour to win an LPGA event in 2019"
484,N18261,basketball,3-pointers: Takeaways from Rockets' win over Clippers,"Takeaways from the Rockets' 102-93 win against the Clippers: That was a whole lot more interesting than beating the Bulls or Pelicans. The game counts the same, but it might be good for the Rockets to be done with shorthanded teams with losing records for a while. What the win Wednesday against the Clippers lacked in artistry, though James Harden and Kawhi Leonard truly are masters at what they do, it made up for in intensity and raw emotion. It..."
485,N41248,football,It's hard to understand why Cowboys didn't try a field goal on their third possession against Vikings,"It was just one, maybe two more yards for Brett Maher's range."
486,N23665,football,Second-round high school playoff picks in Broward and Palm Beach counties,"The original group of 30 Broward and Palm Beach county football teams in the playoffs has been winnowed down to 18. All 18 of those teams will play this week as they look to get one step closer to a state championship. I was 16-3 in the first round of the playoffs last week, and I am am 100-27 this season. All games at 7:30 p.m. unless noted: Class 8A Deerfield Beach (8-3) at Palm Beach ..."
487,N13674,hockey,How to fix the NHL's offside challenge craziness,Please spare us the millimeters.
488,N23310,basketball,"Bulls 120, Knicks 102: Scenes from Coby White singlehandedly destroying the Knicks",He scored more than the Knicks in the fourth quarter
489,N44652,racing,Hamlin reemerges as title favorite with statement win in Phoenix,"AVONDALE, Ariz.   Denny Hamlin is in the midst of his best season since a career-defining   for better and worse   2010 campaign. If next weekend's season finale at Homestead-Miami Speedway goes according to plan, that definition will be due for a hasty update. The Joe Gibbs Racing veteran put on a show in […]"
490,N55681,football,NFL Power Rankings: Week 11,All the undefeated teams are gone.
491,N3851,football,No. 9 Auburn hoping to break out of Baton Rouge Blues,The Auburn Tigers are headed back to a place of more than a few bad memories over the past two decades: LSU's Tiger Stadium.
492,N65018,baseball,Watch: John Smoltz copies Chris Collinsworth with the slide in,"Not only was Smoltz a legend on the mound, he's also got a pretty decent sense of humor."
493,N16636,football,"Best, worst QB performances from NFL Week 7","Several quarterbacks had banner days on Sunday, while others will be looking to quickly forget Week 7."
494,N47021,football,Texans-Chiefs Friday injury report: CB Johnathan Joseph questionable,Houston Texans cornerback Johnathan Joseph is questionable versus the Kansas City Chiefs after the release of the final injury report for Week 6.
495,N20468,football,"Ezekiel Elliott admits to not being NFL's best back in 2019, for now","Dallas Cowboys Ezekiel Elliott's contract parameters dictate he plays like the best running back in the NFL. According to the man himself, he hasn't performed up to those standards. In an article by Michael Gehlkin of the Dallas Morning News, Elliott stated the cold hard fact about not being the standard for backs across the league: ""I think there's been running backs that have played better than me this year. … I don't think it bothers me. It..."
496,N25890,football,Minneapolis church votes to remove controversial embroidery,"Members of Plymouth Congregational Church in Minneapolis voted Sunday to remove a massive embroidery depicting the first Thanksgiving and a slave ship that church leaders deemed to be ""disturbing and hurtful."" A group of church members had proposed an alternative plan that would keep the embroidery -- one of four works created by a group of church women called the Needlers -- on display while ..."
497,N14591,baseball,Astros decline option on former All-Star reliever Chris Devenski,"Set to turn 29 later this month, Devenski's not far removed from a tremendous run in Houston's bullpen."
498,N64781,football,Giants' Saquon Barkley won't let himself be shut down for the season,Barkley doesn't want to be conserved for next year
499,N38743,misc,MM 11.14: The early signing period recruiting roundup,"This is the Maryland Minute, a short story followed by a roundup of Terps-related news."
