,news_id,general_category,title,abstract
12312,N39270,football,WATCH LIVE @ NOON: UK football weekly news conference with head coach Mark Stoops,
12313,N12038,football,"AJ Green cites ankle injury, says he is not ready to return",
12314,N27233,basketball,"Oklahoma overcomes slow start, beats Minnesota 71-62","SIOUX FALLS, S.D. (AP)   Minnesota and Oklahoma may have played at a neutral site at the Sanford Pentagon on Saturday night, but it felt like a home game for the Gophers. Sioux Falls, South Dakota is just 15 miles from the Minnesota border, but Oklahoma was able to quiet the predominantly Minnesota crowd for a 71-62 win. Brady Manek scored 17 points and grabbed ten rebounds to lead the Sooners (2-0). Jamal Bieniemy had 15 points off the bench on..."
12315,N55213,hockey,Blackhawks sign prospect Alec Regula to 3-year contract,The defenseman has seven goals and 15 points in 14 OHL games this season.
12316,N45813,hockey,Sean Couturier lifts Flyers past Maple Leafs in shootout,TORONTO (AP) Sean Couturier scored the shootout winner to give the Philadelphia Flyers a 3-2 victory over the Toronto Maple Leafs on Saturday night.
12317,N49850,misc,High school soccer state final highlights,"Highlights from all eight high school soccer state finals. READ THE FULL STORY:High school soccer state final highlights Sign up for our Newsletters CHECK OUT WMTW:Stay informed with the latest Portland news and weather from the team at WMTW. Browse the newest Portland, Maine, news stories and stay in the know."
12318,N47782,basketball,Report: Blake Griffin to make season debut on Monday,Griffin has not played at all this season due to knee and hamstring injuries.
12319,N50309,misc,Rhinebeck boys soccer makes an early goal stand up against Hamilton,The Hawks move on in Class C after losing this game each of the last two seasons.
12320,N36255,football,Jim Harbaugh says Michigan football on 'high alert' for Michigan State trick plays,Michigan football coach Jim Harbaugh addresses the media ahead of his team's game against Michigan State.
12321,N33313,basketball,Why Eric Paschall was uniquely equipped to become the face of the Warriors' rebuild,"LOS ANGELES   Eric Paschall didn't think much of it when he signed up for a public-speaking class his freshman year at Fordham. It was part of his core requirements, even if delivering a presentation to his peers made the mild-mannered Paschall a bit uncomfortable. But five years later, as he settles in as the unofficial spokesman for a rebuilding Warriors team, Paschall is thankful for the skills learned in that class. Because in a season..."
12322,N16400,football,"Eastern Illinois 49, Tennessee State 38: 5 things we learned in Tigers second-half collapse",Tennessee State led Eastern Illinois 35-21 the half.
12323,N60235,misc,High school sports: Tuesday's varsity scores and schedule,Tuesday's high school sports scores and schedule
12324,N32625,football,Penn survives when Kendren Smith bats away Cornell's two-point conversion,"Many games can't be diluted to single play. They are usually an amalgamation of plays and decisions, not one moment that determines who walks off the field a winner and who trots off the loser. But not every game. Penn's 21-20 victory over Cornell on Saturday went down to a two-point conversion on the final drive of the game. Cornell had a chance to tie or take the lead with 50 seconds ..."
12325,N55436,football,Falcons expected to add former Washington RB Craig Reynolds to practice squad,The team is looking at depth with Devonta Freeman expected to miss multiple weeks.
12326,N47066,football,"Giants' Pat Shurmur is on the hot seat, so will he make any midseason staff changes?","Giants head coach Pat Shurmur could be coaching for his job over the final six weeks of the season, but don't expect any changes until after the season. Shurmur, who now has a career winning percentage of .276, says it will be status quo when it comes to defensive coordinator James Bettcher, offensive coordinator Mike Shula and the rest of the coaching staff. ""I'm not going to make any ..."
12327,N6840,golf,College golfers who competed in LPGA Q-Series face tough decisions on turning pro,"LPGA Q-Series is over, but some players are still deciding whether or not they want to turn pro."
12328,N15289,football,Colin Kaepernick participating in pro day-style workout for NFL teams,
12329,N65133,football,Dan Hampton calls Bears' 20-13 win vs. Lions 'despicable',"When you're describing wins, the word ""despicable"" doesn't usually come to mind. Well, it does if you're Hall of Famer and former Bear Dan Hampton, who wasn't impressed by Chicago's 20-13 victory over the Lions. While it was far from a pretty win, it was a win for a team that desperately needed one as they rode a four-game losing streak. Sure, the Bears were facing the league's 31st-ranked defense and only managed to put up 20 points. Sure, the..."
12330,N20037,football,Broncos will send a scout to Colin Kaepernick's workout,"The league is hosting a workout and interview session for free-agent quarterback Colin Kaepernick on Saturday Denver Broncos will be represented by a scout, general manager John Elway told KUSA-TV's Mike Klis Kaepernick has not played in the league since 2016 the year he began his national anthem protests The Broncos current starter, Brandon Allen, took over following an injury to Joe Flacco"
12331,N44004,basketball,Pickens volleyball falls to North Myrtle Beach in state championship,"Unfortunately, third time was not the charm for the Pickens Blue Flame volleyball team."
12332,N62242,hockey,Blackhawks place Drake Caggiula in concussion protocol,The winger missed 13 games last season with a concussion.
12333,N22176,football,Kareem Hunt is back and the Browns return home vs. the Bills to try to salvage their season,"CLEVELAND, Ohio -- Kareem Hunt was supposed to return for the second half of the season and help put an already-explosive offensive over the top in this Season of Great Expectations. Instead, he returns to the field from his eight-game suspension -- in front of his hometown crowd -- with a team that's 2-6 and clinging to its miniscule chances of keeping its playoff hopes alive. It's also one ..."
12334,N10763,football,Miami's Williams sets new school record in 52-27 win over Louisville,Miami QB Jarren Williams sets a new school record with six touchdown passes.
12335,N9163,baseball,David Ross' 1st Cubs coaching staff is taking shape. Now Theo Epstein will start renovation work on roster at GM meetings.,"The reckoning Cubs President Theo Epstein threatened last winter if the team underachieved in 2019 is well underway, with new manager David Ross in place and his coaching staff under construction. As the general managers meetings begin Monday in Scottsdale, Ariz., Epstein will begin to focus more on the reconstruction of the Cubs roster. Rumors of big-name departures have begun with ..."
12336,N45739,football,"MSU QB Brian Lewerke takes knee to head, remains in game and throws pick-six","A teammate called to the sidelines for a replacement after Lewerke took the hit, but his gesture was ignored."
12337,N44074,football,Patriots Bye-Week Superlatives: Stephon Gilmore Among Midseason Winners,https://www.dailymotion.com/embed/video/x nnlxx autoPlay= The first half of the New England Patriots' season ended on a down note when they lost Sunday night to the Baltimore Ravens. But we can still look back
12338,N45061,basketball,BC completes sweep of UConn with 5-1 win,"Aapeli Rasanen scored three goals   one in each period   to lead the No. 19 Boston College men's hockey team to a 5-1 Hockey East win over UConn on Saturday at the XL Center. With a 6-0 win over the Huskies on Friday, the Eagles completed the home-and-home sweep, outscoring UConn 11-1 in the two games. Rasanen opened the scoring with his first goal of the season at 11:32. Ben Finkelstein then ..."
12339,N11103,tennis,Thiem into ATP Finals semis as Djokovic and Federer face shootout,"Dominic Thiem produced a scintillating display of attacking tennis to beat Novak Djokovic and qualify for the last four at the ATP Finals on Tuesday, leaving the Serbian facing a shootout against Roger Federer. In the standout match so far at London's O2 Arena, the Austrian fifth seed took the fight to the world number two, recovering from losing the first set to triumph 6-7 (5/7), 6-3, 7-6 (7/5) Earlier, Federer put himself back in the mix at..."
12340,N41043,football,Brandon Van Tassell of Andover is drawn to hunting years after his father's death afield,"Brandon Van Tassell walked to his deer stand Saturday morning toting a .338 Savage and three decades' worth of memories. Brandon, 34, was fairly new to the sport. He had begun hunting birds in his mid-20s. But not until two years ago did he consider giving deer hunting a try. Brandon wasn't brought up as a hunter. But he was familiar with guns. Oftentimes he shot clays with his friends, and he ..."
12341,N12893,football,Eagles vs. Seahawks Week 12 game flexed out of Sunday Night Football,Might be a good thing?
12342,N62079,football,Ohio State expecting Chase Young to get four-game suspension,"The school is hopeful, however, that it will be able to get the length of the suspension reduced on appeal."
12343,N54983,football,Northwestern is a 39-point favorite against UMass. How?,"Well, this is a thing."
12344,N19071,fighting,Bellator 234 weigh-in results,Get Bellator 234 results for Thursday's event in Israel.
12345,N30212,golf,Matt Kuchar returns to Mayakoba saying he's learned from caddie-payment scandal mistakes,The defending Mayakoba Golf Classic champ showed contrition when talking about the trouble that arose a year ago with local caddie David (El Tucan) Ortiz
12346,N19578,football,Colts Cast: Colts can't get out of their own way in Week 10 loss to lowly Dolphins,
12347,N48484,basketball,"Delon Wright would have returned to the Grizzlies, then 'it kind of fell apart'","With Ja Morant resting for Saturday night's Grizzlies vs. Mavericks game at FedExForum, one of the night's sublpots got a boost."
12348,N22080,hockey,"Stars coach apologizes to Seguin, Benn for post-game comments",Stars coach Jim Montgomery was critical of the current production from his two best players.
12349,N1343,football,There's going to be a Super Bowl party in West Palm Beach. Best part? It's free!,"Yes, the Super Bowl is still months away and miles away in Miami Gardens, but football fans in Palm Beach County may want to know that there is a NFL pre-party planned for downtown West Palm Beach. The gridiron celebration will take place Jan. 30 from 6-9 p.m. on the West Palm Beach Waterfront at 101 N. Clematis St. Since the event is a part of the Clematis by Night weekly concert series, ..."
12350,N19477,football,Michigan defensive coordinator fires a warning at Ohio State,Can't say that neither team isn't thinking about one another.
12351,N31478,football,Surge or Static: That was fun while it lasted,
12352,N11290,basketball,Notre Dame basketball coach Muffet McGraw projects Riverdale's Alasia Hayes as point guard,"Riverdale senior Alasia Hayes signed with Notre Dame Wednesday, and future college coach Muffet McGraw projects her as a point guard."
12353,N4170,football,Grading Jason Garrett's 28-24 loss to the Vikings,Cowboys coaching under scrutiny after tough loss to Vikings.
12354,N15357,football,Urban Meyer Raves About his Former Quarterback Dwayne Haskins,He was the best player I've ever seen in recruiting.
12355,N19086,basketball,"Insider: Need more 3s, weak schedule, better without Myles Turner? Why that's all wrong",The Pacers are still undermanned because of injuries but continue winning as they average 112.9 points per game in their last seven games.
12356,N51654,football,Cardinals place rookie DL Zach Allen on IR,
12357,N12854,basketball,High school sports: Saturday's varsity scores and schedule,Saturday's high school sports scores and schedule
12358,N39105,football,Why Michael Bennett Says Any Defense Is 'Pretty Easy' For Him To Learn Now,https://www.dailymotion.com/embed/video/x nwt r autoPlay= Playing for the New England Patriots can teach you a lot if you're willing to learn. Such is the case for Michael
12359,N1099,football,"H.S. FOOTBALL: Brandeis, Wagner finish regular season No. 1 in 6A, Sub-6A KENS5.com area rankings","Given their winning tradition, it was only a matter of time before the Clemens Buffaloes won a district championship again. Clemens took three straight league titles from 2004 to 2006, but never finished better than third in the ensuing 12 years. That changed last Friday night when the Buffs beat Judson 34-30 in the District 26-6A championship game. Clemens (9-1) went 7-0 in league play and knocked Judson (9-1, 6-1) from its perch atop the..."
12360,N6890,football,"Colorado's buffalo mascot, Ralphie V, gets the boot for being too fast",Ralphie V's 12-year tenure as Colorado's live mascot is coming to an end due to safety concerns. Ralphie was running too fast for her handlers.
12361,N37248,basketball,Report: Knicks front office setting the stage for David Fizdale firing,"One Knicks source said the front office is preparing to make Fizdale ""the fall guy"" due to the team's 2-8 start."
12362,N12640,football,Richfield school lunch-shaming spurs new call for state fix,"A Minnesota lawmaker is pledging to renew efforts to block schools from shaming kids over unpaid lunch debts after he learned this week that Richfield High School cafeteria workers took hot meals from students and threw them away. The lunches were tossed because the students owed $15 or more, but the action was quickly halted Monday when administrators became aware of the situation. ..."
12363,N7067,football,UW fullback Mason Stokke was a difference-maker against Iowa and could be again Saturday,"Jonathan Taylor on Mason Stokke: ""When he has somebody he has to block ... he is going to try to put him in the ground."""
12364,N22984,football,Kentucky football vs. Tennessee: Wildcats lack the offensive punch to put Vols away,"Kentucky loses for the 32nd time in 34 tries against Tennessee, falling to the Vols on Saturday at Kroger Field."
12365,N39340,basketball,Report: Knicks front office setting the stage for David Fizdale firing,"One Knicks source said the front office is preparing to make Fizdale ""the fall guy"" due to the team's 2-8 start."
12366,N55173,football,Most compelling matchups in college football Week 11,"November is here, and with it comes the first College Football Playoff rankings of the season ahead of Week 11. Those rankings won't stand for long, though, thanks to some outstanding matchups this weekend."
12367,N29456,baseball,Rocco Baldelli wins AL Manager of the Year,Well deserved recognition for the first-year skipper
12368,N65075,football,Miami's Williams throws 6th TD pass against Louisville,Redshirt freshman quarterback Jarren Williams broke a Miami Hurricanes passing record by throwing his sixth touchdown of the game against Louisville in this ACC Must See Moment!
12369,N20664,misc,Jones leads Middle Tennessee over Lipscomb 73-70,"NASHVILLE, Tenn. (AP)   C.J. Jones had a career-high 23 points with six 3-pointers as Middle Tennessee narrowly beat Lipscomb 73-70 on Saturday. Antonio Green had 15 points for Middle Tennessee (2-0), which pulled ahead 69-68 on C.J. Jones's 3-pointer with 22 seconds left. Green made four free throws in the final 7 seconds and the Blue Raiders held on as a Lipscomb 3-pointer with one second to play missed. Tyler Millin added 11 points and Tyson..."
12370,N18316,fighting,Adesanya: UFC holding up Romero fight because it won't sell,"Israel Adesanya says he's perfectly willing to fight Yoel Romero, but the UFC isn't high on the idea."
12371,N18038,football,AFC Playoff Picture Through Week 10,The Texans won by not playing.
12372,N41112,basketball,Walsh men's basketball is complete and ready to compete,NORTH CANTON The long wait is over. Head coach Jeff Young finally gets to see what his Walsh University men's basketball team looks like with Christian Montague at the controls. The Cavaliers could be something special. They blew out overmatched Franciscan University 110-52 in a noon-start home opener at Alumni Arena on Tuesday. After spending last year adjusting on the fly after Montague tore ...
12373,N45855,football,"Football: Fans, see the finalists and cast your vote for the Week 10 Player of the Week","With so few games and three epic performances, there are just three finalists for this week's lohud high school football Player of the Week."
12374,N2414,misc,"NAZ Suns lose G-League season opener, 121-120, despite big game by Jared Harper",Derrick Walton Jr. beats the NAZ Suns with three free throws with 0.7 seconds left in the game
12375,N53498,basketball,Why Bucks vs Bulls Is A Very Important Game,
12376,N3925,football,No. 6 Georgia rides tough defense to 27-0 win over Missouri,"No. 6 Georgia posted its third shutout, dominating a Missouri offense missing two of its biggest playmakers in a 27-0 victory Saturday night."
12377,N38947,basketball,Kentucky new No. 1 in AP Top 25 after beating Michigan State,"Kentucky has climbed to No. 1 in the AP Top 25 men's college basketball poll. The Wildcats rose one spot after winning a 1-vs-2 matchup with Michigan State to open the season in the Champions Classic, followed by an easy win against Eastern Kentucky. Kentucky (2-0) earned 64 of 65 first-place votes in Monday's poll, marking the first time the Wildcats have reached No. 1 since early in the 2016-17 season. This marks the seventh of coach John..."
12378,N63935,football,"Texans-Buccaneers game shifted to Saturday, Dec. 21","The Texans' road game against the Tampa Bay Buccaneers has been moved up a day and will be played on a Saturday. The Texans' kickoff is now set for Dec. 21 at noon after originally being scheduled for Dec. 22. TEXANS: Houston works out RBs Jeremy Hill and Elijah McGuire. The game will be broadcast on the NFL Network and in Houston on KRIV (Ch. 26). The Patriots and Bills will play at 3:30 p.m. on Saturday, and the Rams-49ers game will be played..."
12379,N18673,basketball,Auriemma not happy NCAA denied UConn's appeal for Westbrook,"NASHVILLE, Tenn. (AP)   UConn coach Geno Auriemma says there's no other venue for the Huskies to follow now that the NCAA has denied an appeal that would have allowed Tennessee transfer Evina Westbrook with them this season. Auriemma made clear Wednesday night after a 64-51 win over Vanderbilt that he's not happy with either the decision or the NCAA's reasons. He noted the original NCAA release on Westbrook's waiver request called her issues at..."
12380,N14024,misc,"Photo gallery: Maryland football crushed by No. 1 Ohio State, 73-14","The Terps lost their fifth game in a row against the Buckeyes, ending their chances of a bowl game."
12381,N62288,basketball,No. 12 Seton Hall loses Myles Powell to 'serious' ankle injury in Stony Brook win,
12382,N14,football,Daily Slop: Redskins Media Links Roundup,A collection of Redskins articles from around the web
12383,N59357,misc,101-Year-Old World War II Veteran Attends First Pittsburgh Penguins Game,The Pittsburgh Penguins went all-out to honor U.S. Military Veterans over the weekend ahead of Veterans Day.
12384,N11010,misc,Colorado State football finally fixing flaws on defense,The Rams are giving up 15 fewer points and 79 fewer yards per game during Mountain West play than they allowed during a 1-5 start to the season
12385,N21232,misc,Rockets vs. Bulls game thread,The Rockets look for their third win in a row.
12386,N44186,basketball,COLLEGE BASKETBALL: Stonehill women look to build on successful season,"EASTON   The 2018-19 season was supposed to be a time of transition for the Stonehill College women's basketball team. One year earlier, with four senior starters, the Skyhawks went 29-4, won the NCAA Division 2 East Regional and advanced to the Elite Eight for the first time since 1995. Stonehill had to replace key players last season, including All-America guard Kelly Martin, after putting ..."
12387,N4589,basketball,Rivers reunion runs through Rockets-Clippers game,"Clippers coach Doc Rivers said the games he gets to see his son, Rockets guard Austin Rivers, play are still ""special."" He also offered a subtle sample of the sort of trash talk he is known to direct at Austin Rivers. ""It is (special,) but I'm not playing against him. If I played against them, it wouldn't go well for them, obviously. ""It's always special whenever you see your son on the floor. It's always strange when you're coaching him (as he..."
12388,N52118,football,Hurts throws 48-yard TD on 1st pass of game vs. Iowa St.,"Jalen Hurts threw it up into some coverage, trusting his electric receiver to make a big play, and that's exactly what CeeDee Lamb did."
12389,N9473,football,"Burrow, LSU might've just buried Alabama's CFP hopes",
12390,N31839,baseball,Baltimore Buzz: Orioles' John Means Ties The Knot,Orioles pitcher John Means is now a married man!
12391,N59184,football,NAU football allows two touchdowns in final 1:38 in loss to Sacramento State,Pierre Williams recovered an onside kick that led to his game-winning touchdown reception with 23 seconds left and Sacramento State beat NAU 38-34.
12392,N58013,basketball,Enes Kanter cleared to play against Mavericks,"It was easy to guess the topic Brad Stevens, Enes Kanter and a couple other Celtics staffers were discussing when they held a quick, visible meeting at Monday's shootaround. Kanter was finding out if he would be able to play against the Mavericks. Whether it was his big grin or the fist pump following the meeting, it was clear he'd received good news. ""I am good to go tonight, finally,"" Kanter said at shootaround. Kanter had been sidelined since..."
12393,N60878,misc,Game thread: No. 7 Maryland men's basketball vs Rhode Island,Follow along with your fellow Terps fans for the matchup with the Rams.
12394,N62140,baseball,MLB rumors: Yankees have free agency option if Gary Sanchez isn't the answer at catcher,"Yankees catcher Gary Sanchez has had a tough two-year stretch. His 2019 season was not much better than his nightmarish 2018 campaign, in which he batted an atrocious .186 and led MLB in passed balls (18) despite catching in just 76 games. Along with slumping at the plate for a pair of long stretches, Sanchez continues to struggle mightily behind it. He led the position in errors (15) after ..."
12395,N14453,racing,Bubba Wallace's admission of intentional spin hurts his wallet,"The Richard Petty Motorsports driver is out $50,000 after NASCAR's response."
12396,N8799,football,Steelers vs. Browns: A 5-point check list for a Pittsburgh win on Thursday Night Football,"PITTSBURGH -- There's one really easy way for the Steelers to lose on Thursday. They can just not stop Nick Chubb. Mike Tomlin laid out that consequence plainly as he began his weekly public scouting report. ""If you don't slow him down, there's no need to talk about the wide receiver tandem and the things you need to do to minimize their impact on the game,"" Tomlin said. Pittsburgh's ..."
12397,N16973,basketball,VIDEO: Sneak peek at Suns' stadium renovation,The plan is for Project 201 to be completed before the start of the 2020-21 season.
12398,N48893,football,How I learned to stop caring about the CFP Ranking and love this team,"The rankings are fun and make for good conversation but ultimately, who cares?"
12399,N57717,misc,San Francisco PD investigates 'suspicious death' at Lincoln Park Golf Course,
12400,N54232,baseball,Nationals GM Mike Rizzo on White House visit: 'We weren't trying to make a political statement',"The team's visit to the White House was met with criticism, particularly catcher Kurt Suzuki's decision to wear a MAGA hat on stage."
12401,N27941,football,Watch: Lovie Smith carried by Illinois players after huge comeback win,"With the victory, Illinois became bowl-eligible for the first time under Lovie Smith's leadership."
12402,N61159,basketball,"Former Butler, Brownsburg star Gordon Hayward suffers broken hand",The Celtics forward appeared to injure his hand after colliding with San Antonio Spurs forward LaMarcus Aldridge.
12403,N56706,football,Will the Patriots break out their turbo offense against the Eagles?,"By utilizing an up-tempo attack, Tom Brady and the Patriots offense managed to get into a nice rhythm in the second and third quarters of the Ravens game. Hitting the throttle, and going turbo provided some of the best drives the unit has produced, even though the team ultimately lost. Will they continue the trend […]"
12404,N40176,basketball,Owls rely on Pierre-Louis and defense to go 2-0 and beat Morgan State,"It hasn't been pretty, but Temple is 2-0 under head coach Aaron McKie. In a 75-57 victory over Morgan State at the Liacouras Center on Saturday afternoon, the Owls struggled from the field but relied on the strength of their defense to carry them to victory. ""We hang out hat on our defense,"" McKie said. ""You're going to have games when you can't make shots and you've got to rely on your ..."
12405,N3027,soccer,La Liga roundup: Messi ties Ronaldo's La Liga hat-trick record (video),Lionel Messi has recorded 34 hat tricks in 459 La Liga appearances.
12406,N328,football,"Dicker's FG sends Texas to upset of Kansas State, 27-24","Cameron Dicker kicked a 26-yard field goal as time expired, sending Texas to a 27-24 victory over No. 20 Kansas State on Saturday."
12407,N63214,football,"Hooker's 311 yards help Va. Tech topple Wake Forest, 36-17",Hendon Hooker accounted for 311 yards of total offense and ran for a touchdown to help Virginia Tech beat No. 22 Wake Forest 36-17 on Saturday.
12408,N18197,football,"This year, the playing field at Azteca Stadium looks great ahead of Chiefs game","There were no Shakira concerts this year, a minimal number of soccer games have been played of late and Mexico City has seen less rain, too. That combination a year ago resulted in a torn up field at Azteca Stadium in Mexico City, and forced the NFL to move the Chiefs-Rams game to Los Angeles days before kickoff. The Chiefs' next game is scheduled to be played at Azteca Stadium in a ..."
12409,N48237,basketball,Ex-Knick Iman Shumpert is headed to the Nets: report,"Former Knick Iman Shumpert is headed back to the Big Apple, but he won't be wearing blue-and-orange. Shumpert, who spent the last season between the Kings and Rockets, is reportedly signing with the Nets, according to ESPN's Adrian Wojnarowski. The free agent guard played was drafted by the Knicks No. 17 overall in the 2011 NBA draft. He remained with the team for three seasons, ..."
12410,N63525,basketball,Mark Jackson is name to watch in potential Knicks head coach search,"The New York Knicks may be headed for another head coaching search in the weeks and months to come, and there may already be a potential favorite to get the job when that search happens."
12411,N51256,hockey,Senators score two goals in just four seconds (Video),Namestnikov and Pageau beat Hurricanes' Reimer with rapid tallies.
12412,N58513,basketball,Mark Jackson is name to watch in potential Knicks head coach search,"The New York Knicks may be headed for another head coaching search in the weeks and months to come, and there may already be a potential favorite to get the job when that search happens."
12413,N7831,basketball,Celtics Notes: Robert Williams Has Career Night In Win Over Spurs,https://www.dailymotion.com/embed/video/x nppid Robert Williams shined Saturday night putting together what arguably was his best performance in a Celtics uniform. The second-year big man was tremendous in the paint during his
12414,N33517,hockey,Islanders beat Panthers 2-1 for 11th win in 12 games,"NEW YORK (AP) Scott Mayfield scored in the third period, Thomas Greiss stopped 37 shots and the New York Islanders beat the Florida Panthers 2-1 on Saturday for their 11th win in 12 games."
12415,N46,baseball,"Column: Believe it or not, the Cubs may re-sign Brandon Morrow","It's hard to believe the Cubs would return to a well that has come up empty the last two years, but a team source confirmed they're interested in signing Brandon Morrow to a minor-league deal. Morrow, who signed a two-year, $21 million deal in 2018 to replace Wade Davis as the Cubs closer, last appeared on a major-league mound on July 15, 2018. He missed the second half of '18 with a bone ..."
12416,N59678,misc,Photos: Muskegon football blasts Cedar Springs to win district title,"Muskegon players including Duane Anderson, top, celebrate the Big Reds' 48-10 victory over Cedar Springs in the Division 3 MHSAA district finals at Grand Haven on Saturday, Nov. 9, 2019. (Cory Morse | MLive.com) GRAND HAVEN, MI   Muskegon defeated Cedar Springs 48-10 in the Division 3 district title game at Grand Haven High School's Gene Rothi Field on Saturday, Nov. 9. No. 17 nationally ..."
12417,N63529,baseball,Dodgers have interest in Josh Donaldson,"Josh Donaldson technically still has a decision to make on the qualifying offer he received from the Braves, though rejecting that $17.8M offer is all but a formality."
12418,N15054,football,It's time for young ASU football team to start showing growth this season,"If the Sun Devils are going to salvage something this season, they need to start growing up instead of just talking about it."
12419,N41791,basketball,Ranking the remaining 64 teams in Michigan high school football playoffs,"Throughout the season, MLive has ranked the Top 50 high school football teams in the state, regardless of division. A few Division 7 powerhouses were rated among the big boys from Divisions 1, 2 and 3. RELATED: Final MLive Top 50 rankings of the 2019 regular season Well, now that we're into the regional round of the playoffs, we're trying something a little different: Taking the remaining 64 ..."
12420,N57501,basketball,Louisiana editorial roundup,"Recent editorials from Louisiana newspapers: ___ Nov. 12 The Houma Courier on Louisiana State University's win over Alabama in football: No. 1 LSU's 46-41 road victory Saturday over No. 2 Alabama will go down as one of the biggest wins in Tiger history. With three regular-season games remaining and a possible berth in the SEC title game Dec. 7, the win over the Crimson Tide puts LSU in a great position to qualify for the four-team College..."
12421,N15307,basketball,10 most stunning early trends around the NBA,"Youngsters Luka Doncic and Pascal Siakam are taking their games to new heights, while a former No. 1 overall pick is doing his best to shed the ""bust"" label."
12422,N37693,basketball,"After Oak Hill upset, former UNC star Jeff McInnis wants Combine Academy to stay focused","Former UNC and NBA point guard Jeff McInnis said he had no trouble sleeping Friday night after leading his first-year team from Lincolnton -- a school called Combine Academy -- to an improbable 76-74 overtime win over Oak HIll Academy from Mouth of Wilson, Va. Oak Hill, ranked as high as No. 9 in the national polls, has won multiple mythical national championships. McInnis, who turned ..."
12423,N12970,football,Charlotte Christian coach Jason Estep just proved he's one of the best in N.C. history,"Charlotte Christian coach Jason Estep just turned in one of the best coaching jobs I've seen in some time. In August, the Knights whipped Sun Valley 35-13 in their season-opening game but suffered injuries to key players. The next week, Charlotte Christian hosted Colorado 5A state champion Valor Christian, coached by Christian McCaffrey's father, Ed. Sure enough, Valor Christian beat ..."
12424,N15154,football,"Buccaneers X-Factor: WR, Mike Evans","While the defense searches for answers, the offense's best player needs to continue his impressive streak"
12425,N23296,football,More than 30 non-union workers will lose jobs at U.S. Steel Iron Range operations,"Citing market headwinds, U.S. Steel will lay off up to 40 nonunion workers at its Minntac and Keetac taconite plants on Minnesota's Iron Range, officials said. The news comes a week after disappointing third quarter results and three weeks after Pittsburgh-based U.S. Steel idled one of its Minntac production lines in Mountain Iron in response to changing market conditions and softer demand for ..."
12426,N39844,basketball,"James Wiseman eligibility: Explaining the NCAA questions on Penny Hardaway, Memphis star","Everything you need to know about James Wiseman's eligibility case at Memphis and what it means for him, the Tigers' basketball team and the NCAA going forward."
12427,N15007,football,"Patriots, Eagles reunite after taking divergent paths following Super Bowl LII",Life after Super Bowl LII hasn't been what many expected for either the Patriots or the Eagles.
12428,N44818,football,Redskins name rookie Dwayne Haskins starter for rest of season,
12429,N65069,basketball,Chicago's matchup against the Nets is a very important game for benchmarking the current and future,The current day Nets represent what the Bulls should aspire to be in the future
12430,N34159,football,Christian McCaffrey on pace to threaten NFL record for scrimmage yards,"Panthers running back Christian McCaffrey is continuing to threaten the NFL's all-time record for yards from scrimmage in a season. Through nine games, McCaffrey has 989 rushing yards and 396 receiving yards, a total of 1,385 yards from scrimmage. He's on pace to total 2,462 yards from scrimmage this season. That would be the second-highest [more]"
12431,N52137,football,"High school football / CVCA 40, Salem 8: Royals rout Quakers in Division IV regional quarterfinal","CUYAHOGA FALLS -- Cuyahoga Valley Christian Academy first made the football playoffs in 2003. That year, and in their next six playoff appearances, the Royals went one-and-done. Maybe all CVCA needed to do to break through with its first playoff win was to come home. On a chilly night at Royals Stadium, the party at midfield after the game proved to be worth the 16-year wait for CVCA, which ..."
12432,N26647,football,Inside the Arizona Cardinals fan base during Week 10 loss to the Tampa Bay Buccaneers,"A timeline of excitement, pain, and frustration."
12433,N4337,football,Minnesota Vikings at Dallas Cowboys: ALL THE COVERAGE~!,How can you follow all of the action?
12434,N45038,hockey,Givani Smith gets another look as Red Wings' Justin Abdelkader out for weeks,"DETROIT   Justin Abdelkader has been part of what Detroit Red Wings coach Jeff Blashill said has been an effective fourth line, but now he will be out for a while. Blashill said Abdelkader is out a minimum of three weeks, possibly longer. Abdelkader blocked a shot with his left hand or wrist in Sunday's 3-2 victory over Vegas. ""I don't know the exact timeline, it depends on how it heals,"" ..."
12435,N13620,fighting,Report: JDS vs. Blaydes set to headline UFC Raleigh,It looks like Junior dos Santos will return to the Octagon in late January.
12436,N26187,football,No. 17 Penns Grove over Keansburg - NJSIAA SJG1 1st round,"Curtis Gould and Nasir Robinson recorded a combined 133 rushing yards, and Kavon Lewis accounted for two touchdowns as top-seeded Penns Grove, No. 17 in the NJ.com Top 20, rolled to a 57-0 win over eighth-seeded Keansburg in the first round of the South Jersey, Group 1 playoffs in Penns Grove. Gould, a sophomore, recorded 66 rushing yards on two carries, and Robinson, a senior, recorded 67 ..."
12437,N42780,basketball,Marcus Morris: Knicks front office right to be upset about bad start,"The New York Knicks had a disappointing offseason that saw them miss out on all of the marquee free agents, but they still expected to be better this year than their 17-win team was a year ago."
12438,N28778,football,"Wisconsin tips Iowa, keeps Big Ten West hopes alive",Wisconsin beat Iowa 24-22 on Saturday.
12439,N51159,football,"Jarren Williams Is Really, Really Good",Can He Become Miami's Next Great QB?
